종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"068760","셀트리온제약","KOSDAQ","제약","47700","-400","-0.83","2117991236400"
"068940","셀피글로벌","KOSDAQ","전기·전자","778","0","0.00","35720093048"
"007720","소노스퀘어","KOSDAQ","유통","314","-16","-4.85","31651341300"
"290690","소룩스","KOSDAQ","전기·전자","5010","-510","-9.24","247179592440"
"950200","소마젠","KOSDAQ","일반서비스","3025","-10","-0.33","58189060325"
"032680","소프트센","KOSDAQ","IT 서비스","1110","-21","-1.86","23150027910"
"032685","소프트센우","KOSDAQ","IT 서비스","29550","-50","-0.17","2108747100"
"258790","소프트캠프","KOSDAQ","IT 서비스","5930","-670","-10.15","29639658080"
"066910","손오공","KOSDAQ","유통","680","0","0.00","45514551520"
"215090","솔디펜스","KOSDAQ","의료·정밀기기","1871","-39","-2.04","43324241731"
"035610","솔본","KOSDAQ","일반서비스","3515","45","1.30","96121179455"
"357780","솔브레인","KOSDAQ","화학","382500","-22000","-5.44","2975301495000"
"036830","솔브레인홀딩스","KOSDAQ","일반서비스","49700","-800","-1.58","1019047855700"
"304100","솔트룩스","KOSDAQ","IT 서비스","18800","390","2.12","236764474000"
"328380","솔트웨어","KOSDAQ","IT 서비스","3100","20","0.65","21242920500"
"086980","쇼박스","KOSDAQ","오락·문화","2665","-75","-2.74","166930270000"
"050960","수산아이앤티","KOSDAQ","IT 서비스","8320","-200","-2.35","56168320000"
"084180","수성웹툰","KOSDAQ","기계·장비","664","-207","-23.77","12001323912"
"253840","수젠텍","KOSDAQ","제약","5610","-120","-2.09","93929352000"
"298830","슈어소프트테크","KOSDAQ","IT 서비스","6100","-170","-2.71","326096843900"
"236200","슈프리마","KOSDAQ","전기·전자","42650","0","0.00","297454364150"
"094840","슈프리마에이치큐","KOSDAQ","전기·전자","9980","-160","-1.58","97864967820"
"192440","슈피겐코리아","KOSDAQ","기타제조","32150","-50","-0.16","199856070450"
"424960","스마트레이더시스템","KOSDAQ","의료·정밀기기","5660","-130","-2.25","93305722600"
"099440","스맥","KOSDAQ","기계·장비","3505","-270","-7.15","239193095970"
"066590","스모트로닉","KOSDAQ","운송장비·부품","2220","-140","-5.93","85865020140"
"276040","스코넥","KOSDAQ","IT 서비스","327","0","0.00","7073119545"
"060240","스타코링크","KOSDAQ","운송장비·부품","1976","0","0.00","11502414560"
"115570","스타플렉스","KOSDAQ","화학","2770","-25","-0.89","22117087160"
"330730","스톤브릿지벤처스","KOSDAQ","금융","6130","-150","-2.39","111675297900"
"352090","스톰테크","KOSDAQ","화학","3695","-5","-0.14","99295727610"
"253450","스튜디오드래곤","KOSDAQ","오락·문화","26450","100","0.38","795047272100"
"408900","스튜디오미르","KOSDAQ","오락·문화","1668","-123","-6.87","54631885572"
"415380","스튜디오삼익","KOSDAQ","유통","1892","-107","-5.35","21650108700"
"013810","스페코","KOSDAQ","기계·장비","2105","-55","-2.55","30849764350"
"347700","스피어","KOSDAQ","IT 서비스","38950","-3000","-7.15","1979217179750"
"049830","승일","KOSDAQ","금속","6980","-70","-0.99","42802141760"
"020710","시공테크","KOSDAQ","일반서비스","3965","-25","-0.63","79490201050"
"033170","시그네틱스","KOSDAQ","전기·전자","633","-33","-4.95","54266025927"
"048870","시너지이노베이션","KOSDAQ","의료·정밀기기","1785","-72","-3.88","157270928955"
"025320","시노펙스","KOSDAQ","전기·전자","4980","-80","-1.58","458969015940"
"340810","시선AI","KOSDAQ","IT 서비스","3185","185","6.17","43459248560"
"269620","시스웍","KOSDAQ","의료·정밀기기","889","0","0.00","132090012299"
"056090","시지메드텍","KOSDAQ","의료·정밀기기","1479","0","0.00","152720114244"
"429270","시지트로닉스","KOSDAQ","전기·전자","7100","-660","-8.51","45789540100"
"418250","시큐레터","KOSDAQ","IT 서비스","6550","0","0.00","47629012750"
"131090","시큐브","KOSDAQ","IT 서비스","3855","-155","-3.87","29522441955"
"290520","신도기연","KOSDAQ","기계·장비","2035","-135","-6.22","32416251670"
"001000","신라섬유","KOSDAQ","부동산","1237","-86","-6.50","30031316980"
"025870","신라에스지","KOSDAQ","유통","3355","-45","-1.32","13420000000"
"215600","신라젠","KOSDAQ","일반서비스","2930","-105","-3.46","405961942520"
"065350","신성델타테크","KOSDAQ","전기·전자","44400","-300","-0.67","1220287291200"
"416180","신성에스티","KOSDAQ","운송장비·부품","32700","-1350","-3.96","295600740600"
"162300","신스틸","KOSDAQ","금속","1510","-54","-3.45","62621786820"
"002800","신신제약","KOSDAQ","제약","5040","-50","-0.98","76459320000"
"472220","신영스팩10호","KOSDAQ","금융","2195","55","2.57","10294550000"
"0091W0","신영스팩11호","KOSDAQ","금융","2060","15","0.73","12500080000"
"017000","신원종합개발","KOSDAQ","건설","2535","-55","-2.12","29578448445"
"012790","신일제약","KOSDAQ","제약","5420","-60","-1.09","64966369300"
"138070","신진에스엠","KOSDAQ","금속","1455","-124","-7.85","25467161820"
"226330","신테카바이오","KOSDAQ","IT 서비스","2160","-205","-8.67","52398306000"
"474660","신한제12호스팩","KOSDAQ","금융","2055","5","0.24","11343600000"
"474930","신한제13호스팩","KOSDAQ","금융","2095","-15","-0.71","7583900000"
"487360","신한제14호스팩","KOSDAQ","금융","2030","-10","-0.49","11449200000"
"487830","신한제15호스팩","KOSDAQ","금융","2025","0","0.00","8808750000"
"496070","신한제16호스팩","KOSDAQ","금융","2000","-5","-0.25","11240000000"
"0130D0","신한제17호스팩","KOSDAQ","금융","1990","1","0.05","10626600000"
"0129K0","신한제18호스팩","KOSDAQ","금융","1992","1","0.05","11195040000"
"056700","신화인터텍","KOSDAQ","화학","1563","-17","-1.08","45538147233"
"187270","신화콘텍","KOSDAQ","전기·전자","3505","25","0.72","35554176725"
"095190","신화프리텍","KOSDAQ","금속","2075","-125","-5.68","135415458650"
"243840","신흥에스이씨","KOSDAQ","전기·전자","7170","-540","-7.00","276462544950"
"257720","실리콘투","KOSDAQ","유통","36150","-900","-2.43","2370581509800"
"222800","심텍","KOSDAQ","전기·전자","118100","1900","1.64","4424490251100"
"036710","심텍홀딩스","KOSDAQ","일반서비스","5410","-60","-1.10","285798149140"
"444530","심플랫폼","KOSDAQ","IT 서비스","9480","-560","-5.58","60848745120"
"234030","싸이닉솔루션","KOSDAQ","전기·전자","5060","-150","-2.88","119441300000"
"160980","싸이맥스","KOSDAQ","기계·장비","32100","-1100","-3.31","350668200300"
"356890","싸이버원","KOSDAQ","IT 서비스","2945","-180","-5.76","35204014625"
"217330","싸이토젠","KOSDAQ","일반서비스","4255","-255","-5.65","98416222485"
"208640","썸에이지","KOSDAQ","IT 서비스","170","-2","-1.16","23670843180"
"222420","쎄노텍","KOSDAQ","비금속","1475","137","10.24","71417321425"
"037760","쎄니트","KOSDAQ","금속","2435","-50","-2.01","82383162635"
"081180","쎄크","KOSDAQ","기계·장비","9500","100","1.06","83842582500"
"099320","쎄트렉아이","KOSDAQ","운송장비·부품","133700","-6200","-4.43","1464185868600"
"049960","쎌바이오텍","KOSDAQ","제약","17500","-610","-3.37","164500000000"
"088280","쏘닉스","KOSDAQ","전기·전자","4080","-180","-4.23","70610479200"
"050890","쏠리드","KOSDAQ","전기·전자","16000","130","0.82","972104544000"
"394800","쓰리빌리언","KOSDAQ","일반서비스","8830","-460","-4.95","280453833080"
"177900","쓰리에이로직스","KOSDAQ","전기·전자","5690","-360","-5.95","54781044000"
"475400","씨메스로보틱스","KOSDAQ","기계·장비","26200","-1450","-5.24","308008824400"
"109670","씨싸이트","KOSDAQ","섬유·의류","3760","-360","-8.74","21945623520"
"066790","씨씨에스","KOSDAQ","오락·문화","1493","0","0.00","97271994227"
"222080","씨아이에스","KOSDAQ","기계·장비","12060","-310","-2.51","938028536640"
"352480","씨앤씨인터내셔널","KOSDAQ","화학","20300","-750","-3.56","276686990300"
"264660","씨앤지하이테크","KOSDAQ","기계·장비","16110","-870","-5.12","156608080920"
"352700","씨앤투스","KOSDAQ","화학","1780","11","0.62","46772880220"
"458870","씨어스","KOSDAQ","의료·정밀기기","31750","250","0.79","1208396745000"
"297090","씨에스베어링","KOSDAQ","기계·장비","5130","-180","-3.39","139895100000"
"900120","씨엑스아이","KOSDAQ","금융","391","0","0.00","14603186473"
"359090","씨엔알리서치","KOSDAQ","일반서비스","569","-22","-3.72","32700837973"
"115530","씨엔플러스","KOSDAQ","전기·전자","2125","-95","-4.28","16754309625"
"388210","씨엠티엑스","KOSDAQ","전기·전자","106200","-1000","-0.93","1025301315600"
"115480","씨유메디칼","KOSDAQ","의료·정밀기기","2055","-155","-7.01","24916692105"
"376290","씨유테크","KOSDAQ","전기·전자","2640","-105","-3.83","46615800000"
"189330","씨이랩","KOSDAQ","IT 서비스","10730","1640","18.04","100671907320"
"096530","씨젠","KOSDAQ","제약","30400","-200","-0.65","1587670217600"
"101240","씨큐브","KOSDAQ","화학","3775","-20","-0.53","42872871300"
"060590","씨티씨바이오","KOSDAQ","제약","3490","-125","-3.46","84391759800"
"260930","씨티케이","KOSDAQ","화학","3240","-30","-0.92","62666754840"
"413630","씨피시스템","KOSDAQ","화학","2925","-110","-3.62","106577131050"
"013990","아가방컴퍼니","KOSDAQ","유통","4780","-205","-4.11","157202422080"
"123860","아나패스","KOSDAQ","전기·전자","19030","550","2.98","230708587450"
"025980","아난티","KOSDAQ","일반서비스","5000","-100","-1.96","486504950000"
"0015N0","아로마티카","KOSDAQ","화학","6410","-330","-4.90","81503470500"
"261780","아리바이오랩","KOSDAQ","일반서비스","3205","-500","-13.50","86256152180"
"125210","아모그린텍","KOSDAQ","전기·전자","10260","-550","-5.09","169257065400"
"357580","아모센스","KOSDAQ","전기·전자","12210","-1250","-9.29","143952994020"
"052710","아모텍","KOSDAQ","전기·전자","28400","-1800","-5.96","414996306400"
"074430","아미노로직스","KOSDAQ","제약","1193","-1","-0.08","104777424892"
"092040","아미코젠","KOSDAQ","음식료·담배","1575","-54","-3.31","111282234525"
"083930","아바코","KOSDAQ","기계·장비","13420","-430","-3.10","196968681580"
"149950","아바텍","KOSDAQ","전기·전자","15700","20","0.13","214582937100"
"036010","아비코전자","KOSDAQ","전기·전자","11780","-1650","-12.29","156590762520"
"050860","아세아텍","KOSDAQ","기계·장비","1775","-50","-2.74","39937500000"
"136410","아셈스","KOSDAQ","화학","5750","-90","-1.54","63359859500"
"246720","아스타","KOSDAQ","제약","6070","0","0.00","99434491000"
"450950","아스테라시스","KOSDAQ","의료·정밀기기","8560","-220","-2.51","322092187520"
"067390","아스트","KOSDAQ","운송장비·부품","683","3","0.44","283552626457"
"159010","아스플로","KOSDAQ","기계·장비","17860","-1310","-6.83","238158438540"
"127710","아시아경제","KOSDAQ","IT 서비스","1017","-11","-1.07","44798046570"
"154030","아시아종묘","KOSDAQ","농업, 임업 및 어업","1800","0","0.00","21711360600"
"227610","아우딘퓨쳐스","KOSDAQ","화학","1063","-127","-10.67","20222111249"
"331740","아우토크립트","KOSDAQ","IT 서비스","12710","220","1.76","123918572610"
"143160","아이디스","KOSDAQ","전기·전자","15960","-430","-2.62","171033584400"
"054800","아이디스홀딩스","KOSDAQ","일반서비스","14960","-340","-2.22","154802429760"
"332370","아이디피","KOSDAQ","전기·전자","5140","-50","-0.96","68226951640"
"066430","아이로보틱스","KOSDAQ","유통","2900","-225","-7.20","113545080400"
"339950","아이비김영","KOSDAQ","일반서비스","2520","-70","-2.70","113265570600"
"469750","아이비젼웍스","KOSDAQ","기계·장비","1160","0","0.00","39969517960"
"460470","아이빔테크놀로지","KOSDAQ","의료·정밀기기","3700","-105","-2.76","55941669000"
"099190","아이센스","KOSDAQ","의료·정밀기기","17870","-580","-3.14","513893111830"
"461300","아이스크림미디어","KOSDAQ","IT 서비스","16550","-530","-3.10","220511091150"
"289010","아이스크림에듀","KOSDAQ","오락·문화","1440","-8","-0.55","20081168640"
"214430","아이쓰리시스템","KOSDAQ","전기·전자","80800","-3700","-4.38","590422972000"
"040910","아이씨디","KOSDAQ","기계·장비","5070","-110","-2.12","92143574250"
"368600","아이씨에이치","KOSDAQ","전기·전자","744","3","0.40","19000529424"
"456010","아이씨티케이","KOSDAQ","전기·전자","33650","2300","7.34","471466583100"
"052860","아이앤씨","KOSDAQ","전기·전자","6230","50","0.81","111285580420"
"464500","아이언디바이스","KOSDAQ","전기·전자","3050","-65","-2.09","42679452150"
"212710","아이에스티이","KOSDAQ","전기·전자","12280","-500","-3.91","118170169840"
"038880","아이에이","KOSDAQ","전기·전자","826","-39","-4.51","31034568642"
"307180","아이엘","KOSDAQ","전기·전자","8470","370","4.57","312421675720"
"101390","아이엠","KOSDAQ","전기·전자","396","0","0.00","6698084184"
"493280","아이엠바이오로직스","KOSDAQ","일반서비스","32350","-3000","-8.49","479667975150"
"461030","아이엠비디엑스","KOSDAQ","일반서비스","4845","-265","-5.19","69450734865"
"451220","아이엠티","KOSDAQ","기계·장비","13020","-690","-5.03","102527435220"
"078860","아이오케이이엔엠","KOSDAQ","오락·문화","4090","0","0.00","24279160250"
"090150","아이윈","KOSDAQ","운송장비·부품","589","-28","-4.54","24664547577"
"031310","아이즈비전","KOSDAQ","통신","1368","-56","-3.93","40693418568"
"462980","아이지넷","KOSDAQ","IT 서비스","1434","-76","-5.03","26148182658"
"185490","아이진","KOSDAQ","일반서비스","1710","-69","-3.88","73922930640"
"059100","아이컴포넌트","KOSDAQ","전기·전자","5840","-110","-1.85","41293822400"
"262840","아이퀘스트","KOSDAQ","IT 서비스","3280","-30","-0.91","34659602560"
"175250","아이큐어","KOSDAQ","화학","2170","0","0.00","81501658560"
"052460","아이크래프트","KOSDAQ","IT 서비스","2890","40","1.40","42216935040"
"119830","아이텍","KOSDAQ","일반서비스","7740","-330","-4.09","203941438020"
"052770","아이톡시","KOSDAQ","IT 서비스","312","0","0.00","4545457488"
"124500","아이티센글로벌","KOSDAQ","IT 서비스","43850","-2000","-4.36","1017518508950"
"010280","아이티센엔텍","KOSDAQ","IT 서비스","6560","-260","-3.81","85442405920"
"232830","아이티센피엔에스","KOSDAQ","IT 서비스","3700","-225","-5.73","61174786200"
"372800","아이티아이즈","KOSDAQ","IT 서비스","3110","-290","-8.53","21885657790"
"084850","아이티엠반도체","KOSDAQ","전기·전자","12670","-770","-5.73","287392773780"
"309710","아이티켐","KOSDAQ","제약","21000","0","0.00","268443021000"
"114840","아이패밀리에스씨","KOSDAQ","화학","10490","440","4.38","181685751000"
"027360","아주IB투자","KOSDAQ","금융","12090","-1550","-11.36","1464647958540"
"032080","아즈텍WB","KOSDAQ","섬유·의류","1262","25","2.02","27121678598"
"013310","아진산업","KOSDAQ","운송장비·부품","3160","-150","-4.53","122628799120"
"059120","아진엑스텍","KOSDAQ","전기·전자","8520","-500","-5.54","156001762320"
"0007C0","아크릴","KOSDAQ","IT 서비스","32300","1900","6.25","259379465200"
"203690","아크솔루션스","KOSDAQ","종이·목재","4425","0","0.00","89196141000"
"158430","아톤","KOSDAQ","IT 서비스","6370","-240","-3.63","155950926040"
"200350","아티스트스튜디오","KOSDAQ","오락·문화","4130","120","2.99","41283583250"
"321820","아티스트컴퍼니","KOSDAQ","오락·문화","4115","150","3.78","64158512240"
"001540","안국약품","KOSDAQ","제약","11500","560","5.12","149987830000"
"053800","안랩","KOSDAQ","IT 서비스","61000","-700","-1.13","678716866000"
"065660","안트로젠","KOSDAQ","유통","27200","-1850","-6.37","272165920000"
"297570","알로이스","KOSDAQ","전기·전자","1310","-222","-14.49","45353795580"
"260660","알리코제약","KOSDAQ","제약","2860","-115","-3.87","43835280060"
"354320","알멕","KOSDAQ","금속","73200","-7400","-9.18","467849089200"
"361570","알비더블유","KOSDAQ","오락·문화","1774","-48","-2.63","50990598234"
"131370","알서포트","KOSDAQ","IT 서비스","1942","-63","-3.14","103444675186"
"140670","알에스오토메이션","KOSDAQ","전기·전자","13460","-550","-3.93","172824246400"
"096610","알에프세미","KOSDAQ","전기·전자","2965","0","0.00","51550708615"
"061040","알에프텍","KOSDAQ","전기·전자","6420","-950","-12.89","58089591660"
"148250","알엔투테크놀로지","KOSDAQ","전기·전자","2995","-65","-2.12","40764058480"
"123010","알엔티엑스","KOSDAQ","전기·전자","2785","5","0.18","93638013595"
"476830","알지노믹스","KOSDAQ","일반서비스","126100","-5400","-4.11","1757057476200"
"347860","알체라","KOSDAQ","IT 서비스","1871","124","7.10","77274083063"
"196170","알테오젠","KOSDAQ","일반서비스","369000","-500","-0.14","19773360567000"
"123750","알톤","KOSDAQ","운송장비·부품","1718","-3","-0.17","23741486962"
"459550","알트","KOSDAQ","전기·전자","1565","-74","-4.51","39470490965"
"085810","알티캐스트","KOSDAQ","IT 서비스","1645","-11","-0.66","21564643870"
"043100","알파AI","KOSDAQ","의료·정밀기기","520","0","0.00","10457241600"
"117670","알파칩스","KOSDAQ","전기·전자","14900","-950","-5.99","99259955800"
"314140","알피바이오","KOSDAQ","제약","5760","150","2.67","49918239360"
"291650","압타머사이언스","KOSDAQ","일반서비스","995","-77","-7.18","60734045790"
"293780","압타바이오","KOSDAQ","일반서비스","5990","-290","-4.62","168279495950"
"310200","애니플러스","KOSDAQ","오락·문화","2200","-95","-4.14","114758239200"
"179530","애드바이오텍","KOSDAQ","제약","2570","-85","-3.20","50576649100"
"397810","애드포러스","KOSDAQ","일반서비스","5230","-220","-4.04","26990827100"
"0011A0","액스비스","KOSDAQ","전기·전자","19010","-1340","-6.58","177434397400"
"052790","액토즈소프트","KOSDAQ","IT 서비스","4610","40","0.88","50362161670"
"290740","액트로","KOSDAQ","전기·전자","13650","-500","-3.53","137387400150"
"238090","앤디포스","KOSDAQ","화학","2855","-145","-4.83","87050206200"
"138360","앤로보틱스","KOSDAQ","기계·장비","2650","-115","-4.16","204028063300"
"092600","앤씨앤","KOSDAQ","전기·전자","3325","-205","-5.81","16680537475"
"129890","앱코","KOSDAQ","전기·전자","970","46","4.98","44179233940"
"174900","앱클론","KOSDAQ","제약","37550","-2200","-5.53","749202443950"
"109960","앱토크롬","KOSDAQ","유통","153","0","0.00","33780758157"
"270520","앱튼","KOSDAQ","일반서비스","1396","-9","-0.64","27443843944"
"255440","야스","KOSDAQ","기계·장비","9400","-110","-1.16","122745200000"
"030960","양지사","KOSDAQ","출판·매체복제","5500","-60","-1.08","87890000000"
"102120","어보브반도체","KOSDAQ","전기·전자","11390","-590","-4.92","202522776670"
"238120","얼라인드","KOSDAQ","의료·정밀기기","3700","-25","-0.67","53201915200"
"019990","에너토크","KOSDAQ","기계·장비","7030","-250","-3.43","68585298640"
"435570","에르코스","KOSDAQ","음식료·담배","7340","-40","-0.54","55908655220"
"270660","에브리봇","KOSDAQ","전기·전자","14100","-580","-3.95","178937220300"
"038680","에스넷","KOSDAQ","IT 서비스","3835","40","1.05","76364982070"
"217480","에스디생명공학","KOSDAQ","화학","499","0","0.00","54756837359"
"121890","에스디시스템","KOSDAQ","전기·전자","2490","-190","-7.09","33095700540"
"304360","에스바이오메딕스","KOSDAQ","제약","30300","-1000","-3.19","375269378400"
"389500","에스비비테크","KOSDAQ","기계·장비","76800","-1700","-2.17","511754649600"
"042110","에스씨디","KOSDAQ","전기·전자","1269","-51","-3.86","61330216716"
"065420","에스아이리소스","KOSDAQ","화학","181","-17","-8.59","12955491119"
"103230","에스앤더블류","KOSDAQ","기계·장비","3330","25","0.76","23976000000"
"260970","에스앤디","KOSDAQ","음식료·담배","54000","-2000","-3.57","156208716000"
"101490","에스앤에스텍","KOSDAQ","전기·전자","65800","-2400","-3.52","1403835038200"
"095910","에스에너지","KOSDAQ","전기·전자","1762","-149","-7.80","65717153658"
"275630","에스에스알","KOSDAQ","IT 서비스","3680","-70","-1.87","19334013440"
"031330","에스에이엠티","KOSDAQ","유통","15650","-670","-4.11","1564922798550"
"060540","에스에이티","KOSDAQ","의료·정밀기기","1354","-3","-0.22","35384496324"
"056190","에스에프에이","KOSDAQ","기계·장비","26700","-700","-2.55","958763892000"
"0008Z0","에스엔시스","KOSDAQ","전기·전자","28250","-1600","-5.36","266582933000"
"246250","에스엘에스바이오","KOSDAQ","일반서비스","1969","0","0.00","30220617614"
"041510","에스엠","KOSDAQ","오락·문화","79700","-1500","-1.85","1824706793000"
"460870","에스엠씨지","KOSDAQ","비금속","2895","-245","-7.80","58112215080"
"464080","에스오에스랩","KOSDAQ","의료·정밀기기","12640","-270","-2.09","226850648800"
"109610","에스와이","KOSDAQ","금속","2270","-55","-2.37","111019798000"
"365330","에스와이스틸텍","KOSDAQ","금속","2625","-115","-4.20","131698875000"
"306040","에스제이그룹","KOSDAQ","섬유·의류","3440","-145","-4.04","33938448320"
"398120","에스지헬스케어","KOSDAQ","의료·정밀기기","2355","-185","-7.28","27832593405"
"472230","에스케이증권제11호스팩","KOSDAQ","금융","2070","0","0.00","8600850000"
"473000","에스케이증권제12호스팩","KOSDAQ","금융","2055","5","0.24","6802050000"
"473950","에스케이증권제13호스팩","KOSDAQ","금융","2045","5","0.25","9038900000"
"475660","에스켐","KOSDAQ","화학","4240","90","2.17","33622500400"
"096630","에스코넥","KOSDAQ","전기·전자","2595","-65","-2.44","41199058185"
"069510","에스텍","KOSDAQ","전기·전자","12220","-550","-4.31","133320200000"
"488280","에스투더블유","KOSDAQ","IT 서비스","20550","-2450","-10.65","222011637300"
"234300","에스트래픽","KOSDAQ","IT 서비스","3010","-5","-0.17","81895417800"
"039440","에스티아이","KOSDAQ","기계·장비","28700","-550","-1.88","445052248900"
"098660","에스티오","KOSDAQ","섬유·의류","1520","-21","-1.36","19001483520"
"052020","에스티큐브","KOSDAQ","유통","14590","-400","-2.67","991876215690"
"237690","에스티팜","KOSDAQ","제약","134100","-1300","-0.96","2797518835800"
"458350","에스팀","KOSDAQ","일반서비스","5990","-310","-4.92","52012368000"
"050760","에스폴리텍","KOSDAQ","화학","1248","-19","-1.50","20385678144"
"288620","에스프리즘","KOSDAQ","전기·전자","9710","-160","-1.62","67769158360"
"443670","에스피소프트","KOSDAQ","IT 서비스","4090","-170","-3.99","101192293280"
"317830","에스피시스템스","KOSDAQ","기계·장비","8000","-390","-4.65","86190544000"
"058610","에스피지","KOSDAQ","전기·전자","116600","200","0.17","2585880176000"
"043340","에쎈테크","KOSDAQ","기계·장비","832","-37","-4.26","39520000000"
"163280","에어레인","KOSDAQ","기계·장비","4745","-85","-1.76","64546605110"
"200710","에이디테크놀로지","KOSDAQ","전기·전자","39600","650","1.67","533095477200"
"475580","에이럭스","KOSDAQ","기타제조","9070","-120","-1.31","123577843000"
"096690","에이루트","KOSDAQ","전기·전자","5900","-110","-1.83","23734767800"
"298380","에이비엘바이오","KOSDAQ","제약","111900","-2600","-2.27","6264997109700"
"203400","에이비온","KOSDAQ","일반서비스","1883","-117","-5.85","169660755432"
"195990","에이비프로바이오","KOSDAQ","기계·장비","1041","9","0.87","33911353668"
"003800","에이스침대","KOSDAQ","기타제조","31400","-550","-1.72","348226000000"
"088800","에이스테크","KOSDAQ","전기·전자","3480","-160","-4.40","262762390320"
"241840","에이스토리","KOSDAQ","오락·문화","3395","-75","-2.16","32388279630"
"364950","에이아이코리아","KOSDAQ","기계·장비","5680","-170","-2.91","47123807600"
"453860","에이에스텍","KOSDAQ","화학","10370","-440","-4.07","66828666510"
"312610","에이에프더블류","KOSDAQ","금속","994","-15","-1.49","20135346672"
"172670","에이엘티","KOSDAQ","전기·전자","14010","-1780","-11.27","125533228590"
"481070","에이유브랜즈","KOSDAQ","유통","14030","0","0.00","201053407500"
"060900","에이전트AI","KOSDAQ","전기·가스·수도","5350","-70","-1.29","21352240550"
"445090","에이직랜드","KOSDAQ","전기·전자","29900","900","3.10","326677174200"
"295310","에이치브이엠","KOSDAQ","금속","109800","-4500","-3.94","1320596551800"
"072990","에이치시티","KOSDAQ","일반서비스","4000","30","0.76","57992824000"
"044990","에이치엔에스하이텍","KOSDAQ","전기·전자","14010","20","0.14","107672804250"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","6840","-20","-0.29","36882066600"
"036170","에이치엠넥스","KOSDAQ","전기·전자","4065","-235","-5.47","249451269690"
"477340","에이치엠씨제7호스팩","KOSDAQ","금융","2030","0","0.00","15245300000"
"148930","에이치와이티씨","KOSDAQ","금속","2600","-80","-2.99","26455553800"
"044780","에이치케이","KOSDAQ","기계·장비","1348","-64","-4.53","24945800876"
"357230","에이치피오","KOSDAQ","음식료·담배","2570","-165","-6.03","106124233320"
"355690","에이텀","KOSDAQ","전기·전자","4205","-45","-1.06","39547940900"
"071670","에이테크솔루션","KOSDAQ","기계·장비","6690","-300","-4.29","66900000000"
"045660","에이텍","KOSDAQ","기계·장비","9200","-100","-1.08","75992000000"
"224110","에이텍모빌리티","KOSDAQ","전기·전자","8040","-10","-0.12","40846303440"
"021080","에이티넘인베스트","KOSDAQ","금융","3055","25","0.83","146640000000"
"200470","에이팩트","KOSDAQ","전기·전자","8600","-640","-6.93","364313999800"
"262260","에이프로","KOSDAQ","전기·전자","6630","-850","-11.36","99964885800"
"397030","에이프릴바이오","KOSDAQ","일반서비스","63800","-6200","-8.86","1493802098800"
"0009K0","에임드바이오","KOSDAQ","일반서비스","34400","-2100","-5.75","2224687938400"
"230240","에치에프알","KOSDAQ","전기·전자","31850","2450","8.33","423891650000"
"159910","에코글로우","KOSDAQ","화학","3500","0","0.00","36634839500"
"230360","에코마케팅","KOSDAQ","일반서비스","16000","0","0.00","495980128000"
"097780","에코볼트","KOSDAQ","운송장비·부품","664","0","0.00","33686528072"
"038870","에코심플렉스","KOSDAQ","일반서비스","2480","90","3.77","34757073520"
"448280","에코아이","KOSDAQ","일반서비스","10960","0","0.00","324757173840"
"101360","에코앤드림","KOSDAQ","전기·전자","14050","-120","-0.85","249894901700"
"128540","에코캡","KOSDAQ","운송장비·부품","1462","-72","-4.69","39021452520"
"086520","에코프로","KOSDAQ","금융","139000","-5700","-3.94","18872885128000"
"247540","에코프로비엠","KOSDAQ","전기·전자","217000","-1500","-0.69","21229204178000"
"383310","에코프로에이치엔","KOSDAQ","화학","31900","-400","-1.24","669100330800"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","2640","-80","-2.94","108687136800"
"073540","에프알텍","KOSDAQ","전기·전자","3040","-45","-1.46","34656000000"
"064850","에프앤가이드","KOSDAQ","IT 서비스","24250","-950","-3.77","276700551000"
"036810","에프에스티","KOSDAQ","전기·전자","30500","-1550","-4.84","660318564500"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","3325","-145","-4.18","51181086600"
"083500","에프엔에스테크","KOSDAQ","기계·장비","19200","-1250","-6.11","164653862400"
"317530","에피소드컴퍼니","KOSDAQ","오락·문화","3580","80","2.29","62631677560"
"054940","엑사이엔씨","KOSDAQ","건설","719","-6","-0.83","23851781012"
"950130","엑세스바이오","KOSDAQ","제약","3050","10","0.33","107280193700"
"373110","엑셀세라퓨틱스","KOSDAQ","제약","1663","-58","-3.37","28760577222"
"205100","엑셈","KOSDAQ","IT 서비스","1741","3","0.17","123065062443"
"356680","엑스게이트","KOSDAQ","IT 서비스","25000","1450","6.16","713587300000"
"070300","엑스큐어","KOSDAQ","IT 서비스","1650","-80","-4.62","57649275750"
"317770","엑스페릭스","KOSDAQ","전기·전자","3400","375","12.40","124054253000"
"373200","엑스플러스","KOSDAQ","기타제조","2895","15","0.52","72500171115"
"069920","엑시온그룹","KOSDAQ","유통","1310","-5","-0.38","12178442510"
"092870","엑시콘","KOSDAQ","기계·장비","29200","-800","-2.67","381083272400"
"317870","엔바이오니아","KOSDAQ","기타제조","5900","-180","-2.96","52167180500"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","1924","-8","-0.41","81135080000"
"0004V0","엔비알모션","KOSDAQ","금속","13600","-870","-6.01","141500764800"
"236810","엔비티","KOSDAQ","일반서비스","1363","-51","-3.61","23137505638"
